Liste des organismes bénéficiaires du Fonds européen de développement régional et du Fonds social européen en Midi-Pyrénées,,,,,,,,,
"Nota bene : ces données concernent les projets pour lesquels le concours des Fonds européens a été approuvé en comité de programmation
Données actualisées au 18/10/2009",,,,,,,,,
Agence régionale pour le développement de la société de l'information en Midi-Py,"Accompagner, observer et développer l'etourisme en Midi-Pyrénées","1,063,572 €","531,786 €",FEDER ,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE,FEDER Compétitivité Régionale et Emploi,13,"Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
Agence régionale pour le développement de la société de l'information en Midi-Py,"observer, animer et accompagner le Réseau Cyber-base Midi-Pyrénées","583,044 €","291,522 €",FEDER ,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE,FEDER Compétitivité Régionale et Emploi,13,"Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
AGENCE TARNAISE DE DEVELOPPEMENT,Développement durable & eco-socio-conception  innover autrement ,"319,592 €","111,046 €",FEDER ,MIDI-PYRENEES,TARN / ALBI / ALBI / ALBI / RESTE DE LA COMMUNE,FEDER Compétitivité Régionale et Emploi,5,Services de soutien avancé aux sociétés et groupes de sociétés
AGRI BIO ENERGIE SERVICE,Production d'énergie renouvelable à partir d'une centrale solaire photovoltaïque intégrée à un bâtiment neuf,"425,870 €","106,467 €",FEDER ,MIDI-PYRENEES,ARIEGE / PAMIERS / SAVERDUN / SAVERDUN,FEDER Compétitivité Régionale et Emploi,40,Energie renouvelable: én. solaire
AGRISERVICES,Insertion Professionnelle dans le domaine Agricole - ,"521,750 €","12,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
AGRISERVICES LASER,Insertion professionnelle dans le secteur agricole et agro-alimentaire,"1,317,500 €","20,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
AGRISIS,PLAN DE FORMATION 2007,"38,761 €","17,443 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
AGRONUTRTION,CA PME INNOVATION 2009-2012,"1,467,978 €","220,000 €",FEDER ,MIDI-PYRENEES,HAUTE-GARONNE / MURET / CARBONNE / CARBONNE,FEDER Compétitivité Régionale et Emploi,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
AIDE 32,Accompagnement de bénéficiaires du RMI vers l'emploi,"42,000 €","21,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,GERS,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Aide à l'insertion des gens du voyage ,Accompagnement à la création de micro entreprises par les gens du voyage  ,"49,900 €","24,950 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN-ET-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
AID SERVICES SAS,Aide aux postes d'insertion en entreprise d'insertion,"193,620 €","96,810 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
AID SERVICES SAS,Aide aux postes d'insertion en entreprise d'insertion,"280,749 €","140,375 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
AIL 46,Mise à disposition de véhicules pour faciliter l'insertion professionnelle des bénéficiaires du RMI,"76,070 €","38,035 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
AIRAS CAP 2000,Accompagnement socio-professionnel en milieu rural ,"15,767 €","7,883 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN-ET-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
AIRAS CAP 2000,Actions d'insertion vers l'emploi  ,"44,599 €","7,883 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN-ET-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
AIRAS CAP 2000,Animation d'un Point Relais Emploi en zone rurale,"32,718 €","16,359 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN-ET-GARONNE / CASTELSARRASIN / VALENCE / VALENCE,Programme opérationnel national Fonds social européen,65,Modernisation et renforcement des institutions du marché du travail
AIRBUS France,Moyen d'Essais pour Structures Innovantes Représentatives (MESSIR),"5,735,851 €","970,190 €",FEDER ,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE / RESTE DE LA COMMUNE,FEDER Compétitivité Régionale et Emploi,2,Infrastructure R&DT et centres de compétence pour des technologies spécifiques
Air Support,Contrat d'Appui PME 2008-2010,"669,747 €","71,410 €",FEDER ,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE-13E / COLOMIERS,FEDER Compétitivité Régionale et Emploi,8,Autres investissements en entreprises
AJVVT ,Suivi et accompagnement vers l'emploi,"17,000 €","7,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,GERS / MIRANDE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
ALDEBERT PIERRE,CHEF D'EQUIPE BATIMENT GENIE CIVIL,"7,290 €","3,281 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
ALLIANCE BALLONS COMPAGNY - ABC,PROJET COLLECTIF PASSEPORT FORMATION 2007,"3,800 €","1,710 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / GRENADE / MERVILLE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
ALLIANCE FRANCAISE DE TOULOUSE,PROJET COLLECTIF PASSEPORT FORMATION 2007,"1,380 €",621 €,FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
AL PAIS DE BONETA,Chantier d'insertion culturel 2007 : INventaire du patrimoine bâti du Pays Midi-Quercy,"25,326 €","5,390 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN-ET-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
AL PAIS DE BONETA,Sensibilisation au Développement Durable 2009,"50,196 €","15,059 €",FEDER ,MIDI-PYRENEES,TARN-ET-GARONNE,FEDER Compétitivité Régionale et Emploi,54,Autres mesures pour protéger l'environnement et prévenir les risques
AL PAIS DE BONETA,"Service éducatif  Environnement, patrimoine et développement durable ","44,085 €","15,841 €",FEDER ,MIDI-PYRENEES,TARN-ET-GARONNE,FEDER Compétitivité Régionale et Emploi,54,Autres mesures pour protéger l'environnement et prévenir les risques
AMBULANCES AZUR TAXIS SARL,PROJET COLLECTIF PASSEPORT FORMATION 2007,"2,566 €","1,155 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / GRENADE / GRENADE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
ANDROS FRANCE SNC,Contrat d'Appui Grande Entreprise,"7,688,795 €","500,000 €",FEDER ,MIDI-PYRENEES,LOT / FIGEAC / BRETENOUX / BIARS-SUR-CERE,FEDER Compétitivité Régionale et Emploi,8,Autres investissements en entreprises
ANGLES BOIS,CONTRAT APPUI PME,"480,000 €","65,000 €",FEDER ,MIDI-PYRENEES,AVEYRON / VILLEFRANCHE-DE-ROUERGUE / MONTBAZENS / MALEVILLE,FEDER Compétitivité Régionale et Emploi,6,Soutien aux PME pour la promotion de produits et processus de fabrication écologiques (...)
ANPE,Accompagnement sur Lourdes ANPE,"17,964 €","7,185 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTES-PYRENEES / ARGELES-GAZOST / LOURDES / LOURDES,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
ANPE,Accompagnement sur Lourdes Pôle emploi,"40,732 €","16,732 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTES-PYRENEES / ARGELES-GAZOST / LOURDES / LOURDES,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
ANPER,Accompagnement à la conduite,"15,998 €","8,869 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
ANPER,Accompagnement au code de la route et à la conduite,"22,560 €","11,280 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
ANPER,Préparation au code de la route,"31,574 €","17,504 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
ANTENNE SOLIDARITE LEVEZOU SEGALA,Accompagnement de personnes en difficulté d'insertion sociale et professionnelle,"47,100 €","23,550 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,AVEYRON / RODEZ / CASSAGNES-BEGONHES / CASSAGNES-BEGONHES,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
ANTENNE SOLIDARITE LEVEZOU SEGALA,Accompagnement de personnes en difficulté d'insertion sociale et professionnelle,"66,000 €","33,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,AVEYRON / RODEZ / CASSAGNES-BEGONHES / CASSAGNES-BEGONHES,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
ANTI-STATIQUE ,Aide à la mobilité par l'apprentissage de la conduite automobile pour une meilleure insertion professionnelle ,"35,000 €","17,500 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN-ET-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
APIC,PROJET COLLECTIF PASSEPORT FORMATION 2007,"2,179 €",981 €,FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
APMEPI Association de Préfiguration de Maison européenne Procédés Innovants,Maison Européenne des Procédés Innovants (MEPI),"3,106,000 €","541,360 €",FEDER ,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE / RESTE DE LA COMMUNE,FEDER Compétitivité Régionale et Emploi,7,Investissements dans les entreprises directement liées à la recherche et l'innovation (...)
APMEPI Association de Préfiguration de Maison européenne Procédés Innovants,MEPI : Etude des structures de gouvernance,"23,920 €","5,980 €",FEDER ,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE / RESTE DE LA COMMUNE,FEDER Compétitivité Régionale et Emploi,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
APPUIE,Equipe opérationnelle,"85,000 €","30,568 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,Multilocalisation,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
APPUIE,Equipe opérationnelle,"171,060 €","50,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,Multilocalisation,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
APPUIE,Fonds de soutien,"8,506 €","3,506 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,Multilocalisation,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
APPUIE,Fonds de soutien,"21,367 €","8,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,Multilocalisation,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
APPUIE,Pôle administratif et comptable,"60,020 €","12,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,Multilocalisation,Programme opérationnel national Fonds social européen,,
APSD ADHAP SERVICES,PLAN DE FORMATION 2007,"27,268 €","12,271 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / MURET / MURET / VILLENEUVE-TOLOSANE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
APSD ADHAP SERVICES,PLAN DE FORMATION 2008,"41,597 €","18,719 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / MURET / MURET / VILLENEUVE-TOLOSANE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
APSEM,Lutte contre l'illettrisme,"41,250 €","20,625 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
APSEM,Lutte contre l'illettrisme,"28,575 €","14,287 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
APSEM,LUTTE CONTRE L'ILLETTRISME,"34,000 €","17,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
ARAACT MIDACT,"Appui aux PME, TPE et organismes pour l'anticipation des mutations ...","289,660 €","49,990 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,,Programme opérationnel national Fonds social européen,64,"Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
ARAACT MIDACT,"Appui aux PME, TPE et organismes pour l'anticipation des mutations par la gestion prévisionnelle de l'emploi et des compétences, des ressources humaines et des âges, l'amélioration des conditions de travail","249,853 €","60,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,,Programme opérationnel national Fonds social européen,64,"Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
ARALIA,Développer les compétences de base  pour accéder à l'emploi,"46,000 €","22,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN / ALBI / ALBI / ALBI,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Arbre et paysage 32,"Expérimentation Haie, Agroforesterie et Biodiversité - Etude des communautés d'insectes auxiliaires de type carabidés en contexte agricole agroforestier","54,300 €","38,500 €",FEDER ,MIDI-PYRENEES,GERS / CONDOM / MAUVEZIN / MAUVEZIN,FEDER Compétitivité Régionale et Emploi,,
Arbre et paysage 32,Les bois raméaux fragmentés,"23,990 €","10,000 €",FEDER ,MIDI-PYRENEES,GERS,FEDER Compétitivité Régionale et Emploi,54,Autres mesures pour protéger l'environnement et prévenir les risques
ARCK SENSOR,Contrat d'Appui PME INNOVATION 2007-2010,"583,200 €","200,000 €",FEDER ,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE-9E / RAMONVILLE-SAINT-AGNE,FEDER Compétitivité Régionale et Emploi,7,Investissements dans les entreprises directement liées à la recherche et l'innovation (...)
AREF BTP Midi-Pyrénées,AREF BTP Midi-Pyrénées : subvention globale 2008/2009,"2,222,222 €","1,000,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,,Programme opérationnel national Fonds social européen,86,Evaluation et études; information et communication
ARGENE,Contrat d'appui PME 2008-2011,"202,985 €","37,584 €",FEDER ,MIDI-PYRENEES,ARIEGE / PAMIERS / VARILHES / VARILHES,FEDER Compétitivité Régionale et Emploi,7,Investissements dans les entreprises directement liées à la recherche et l'innovation (...)
ARGENE,Contrat d'appui PME 2008-2011 + Contrat d'Appui Innovation 2008-2011,"508,651 €","89,013 €",FEDER ,MIDI-PYRENEES,ARIEGE / PAMIERS / VARILHES / VERNIOLLE,FEDER Compétitivité Régionale et Emploi,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
